OBJECTID,Join_Count,TARGET_FID,JOIN_FID,gauge_id,ims_1,NEAR_DIST,NEAR_X,NEAR_Y,stationId,latitude,longitude,NEAR_FID,Shape_Length,Shape_Area
252,1,29,137,il_31198,0,-1,-1,-1,324,33.1716,35.6133,22,4.11672783765748,0.252166857333692
253,1,29,138,il_31198,0,-1,-1,-1,325,32.8844,35.3015,89,4.11672783765748,0.252166857333692
254,1,29,139,il_31198,0,-1,-1,-1,327,32.9052,35.7487,27,4.11672783765748,0.252166857333692
255,1,29,142,il_31198,0,-1,-1,-1,330,32.8835,35.5792,29,4.11672783765748,0.252166857333692
256,1,29,149,il_31198,0,-1,-1,-1,346,33.2404,35.5696,22,4.11672783765748,0.252166857333692
257,1,29,150,il_31198,0,-1,-1,-1,348,33.23,35.6,22,4.11672783765748,0.252166857333692
258,1,29,154,il_31198,0,-1,-1,-1,352,33.23,35.6,22,4.11672783765748,0.252166857333692
259,1,29,155,il_31198,0,-1,-1,-1,353,33.0244,35.5735,22,4.11672783765748,0.252166857333692
260,1,29,156,il_31198,0,-1,-1,-1,354,33.0244,35.5735,22,4.11672783765748,0.252166857333692
261,1,29,157,il_31198,0,-1,-1,-1,355,32.67,35.6,29,4.11672783765748,0.252166857333692
262,1,29,168,il_31198,0,-1,-1,-1,498,33.2277,35.635,22,4.11672783765748,0.252166857333692
263,1,29,169,il_31198,0,-1,-1,-1,499,33.2277,35.635,22,4.11672783765748,0.252166857333692
264,1,30,1,il_34160,0,-1,-1,-1,2,32.817,35.763,28,1.79342607925692,0.0220599635452106
265,1,30,3,il_34160,0,-1,-1,-1,8,32.704,35.584,29,1.79342607925692,0.0220599635452106
266,1,30,4,il_34160,0,-1,-1,-1,10,33.133,35.783,30,1.79342607925692,0.0220599635452106
267,1,30,48,il_34160,0,-1,-1,-1,115,32.816,35.599,29,1.79342607925692,0.0220599635452106
268,1,30,65,il_34160,0,-1,-1,-1,227,32.907,35.748,27,1.79342607925692,0.0220599635452106
269,1,30,115,il_34160,0,-1,-1,-1,300,32.8174,35.7622,28,1.79342607925692,0.0220599635452106
270,1,30,117,il_34160,0,-1,-1,-1,302,32.7024,35.5839,29,1.79342607925692,0.0220599635452106
271,1,30,118,il_34160,0,-1,-1,-1,303,33.1288,35.8045,30,1.79342607925692,0.0220599635452106
272,1,30,139,il_34160,0,-1,-1,-1,327,32.9052,35.7487,27,1.79342607925692,0.0220599635452106
273,1,30,157,il_34160,0,-1,-1,-1,355,32.67,35.6,29,1.79342607925692,0.0220599635452106
274,1,31,10,il_18115,0,-1,-1,-1,22,31.771,35.197,31,0.951537259402975,0.0228079416591898
275,1,31,11,il_18115,0,-1,-1,-1,23,31.781,35.222,33,0.951537259402975,0.0228079416591898
276,1,31,12,il_18115,0,-1,-1,-1,24,31.933,35.15,3,0.951537259402975,0.0228079416591898
277,1,31,13,il_18115,0,-1,-1,-1,25,31.683,34.983,37,0.951537259402975,0.0228079416591898
278,1,31,37,il_18115,0,-1,-1,-1,75,31.716,34.966,33,0.951537259402975,0.0228079416591898
279,1,31,38,il_18115,0,-1,-1,-1,77,31.665,35.124,37,0.951537259402975,0.0228079416591898
280,1,31,63,il_18115,0,-1,-1,-1,218,31.773,35.296,64,0.951537259402975,0.0228079416591898
281,1,31,79,il_18115,0,-1,-1,-1,248,31.7806,35.2217,33,0.951537259402975,0.0228079416591898
282,1,31,80,il_18115,0,-1,-1,-1,249,31.7704,35.1973,31,0.951537259402975,0.0228079416591898
283,1,31,85,il_18115,0,-1,-1,-1,259,31.834,34.961,2,0.951537259402975,0.0228079416591898
284,1,31,93,il_18115,0,-1,-1,-1,278,31.9449,35.1499,3,0.951537259402975,0.0228079416591898
285,1,31,95,il_18115,0,-1,-1,-1,280,31.774,35.2961,64,0.951537259402975,0.0228079416591898
286,1,31,96,il_18115,0,-1,-1,-1,281,31.7878,35.1258,33,0.951537259402975,0.0228079416591898
287,1,31,97,il_18115,0,-1,-1,-1,282,31.8341,34.9616,2,0.951537259402975,0.0228079416591898
288,1,31,101,il_18115,0,-1,-1,-1,286,31.6644,35.1233,37,0.951537259402975,0.0228079416591898
289,1,31,102,il_18115,0,-1,-1,-1,287,31.6898,34.9744,37,0.951537259402975,0.0228079416591898
290,1,31,103,il_18115,0,-1,-1,-1,288,31.7248,34.9762,33,0.951537259402975,0.0228079416591898
291,1,32,37,il_18125,0,-1,-1,-1,75,31.716,34.966,33,0.147077835074571,0.00123371287748366
292,1,32,85,il_18125,0,-1,-1,-1,259,31.834,34.961,2,0.147077835074571,0.00123371287748366
293,1,32,97,il_18125,0,-1,-1,-1,282,31.8341,34.9616,2,0.147077835074571,0.00123371287748366
294,1,32,102,il_18125,0,-1,-1,-1,287,31.6898,34.9744,37,0.147077835074571,0.00123371287748366
295,1,32,103,il_18125,0,-1,-1,-1,288,31.7248,34.9762,33,0.147077835074571,0.00123371287748366
296,1,33,10,il_18131,0,-1,-1,-1,22,31.771,35.197,31,1.3114021857998,0.038728285861729
297,1,33,11,il_18131,0,-1,-1,-1,23,31.781,35.222,33,1.3114021857998,0.038728285861729
298,1,33,12,il_18131,0,-1,-1,-1,24,31.933,35.15,3,1.3114021857998,0.038728285861729
299,1,33,13,il_18131,0,-1,-1,-1,25,31.683,34.983,37,1.3114021857998,0.038728285861729
300,1,33,37,il_18131,0,-1,-1,-1,75,31.716,34.966,33,1.3114021857998,0.038728285861729
301,1,33,38,il_18131,0,-1,-1,-1,77,31.665,35.124,37,1.3114021857998,0.038728285861729
302,1,33,49,il_18131,0,-1,-1,-1,121,31.793,34.804,34,1.3114021857998,0.038728285861729
303,1,33,63,il_18131,0,-1,-1,-1,218,31.773,35.296,64,1.3114021857998,0.038728285861729
304,1,33,79,il_18131,0,-1,-1,-1,248,31.7806,35.2217,33,1.3114021857998,0.038728285861729
305,1,33,80,il_18131,0,-1,-1,-1,249,31.7704,35.1973,31,1.3114021857998,0.038728285861729
306,1,33,85,il_18131,0,-1,-1,-1,259,31.834,34.961,2,1.3114021857998,0.038728285861729
307,1,33,93,il_18131,0,-1,-1,-1,278,31.9449,35.1499,3,1.3114021857998,0.038728285861729
308,1,33,95,il_18131,0,-1,-1,-1,280,31.774,35.2961,64,1.3114021857998,0.038728285861729
309,1,33,96,il_18131,0,-1,-1,-1,281,31.7878,35.1258,33,1.3114021857998,0.038728285861729
310,1,33,97,il_18131,0,-1,-1,-1,282,31.8341,34.9616,2,1.3114021857998,0.038728285861729
311,1,33,98,il_18131,0,-1,-1,-1,283,31.791,34.805,34,1.3114021857998,0.038728285861729
312,1,33,101,il_18131,0,-1,-1,-1,286,31.6644,35.1233,37,1.3114021857998,0.038728285861729
313,1,33,102,il_18131,0,-1,-1,-1,287,31.6898,34.9744,37,1.3114021857998,0.038728285861729
314,1,33,103,il_18131,0,-1,-1,-1,288,31.7248,34.9762,33,1.3114021857998,0.038728285861729
315,1,34,10,il_18150,0,-1,-1,-1,22,31.771,35.197,31,1.65520896362519,0.0586010307426412
316,1,34,11,il_18150,0,-1,-1,-1,23,31.781,35.222,33,1.65520896362519,0.0586010307426412
317,1,34,12,il_18150,0,-1,-1,-1,24,31.933,35.15,3,1.65520896362519,0.0586010307426412
318,1,34,13,il_18150,0,-1,-1,-1,25,31.683,34.983,37,1.65520896362519,0.0586010307426412
319,1,34,36,il_18150,0,-1,-1,-1,74,31.816,34.7,37,1.65520896362519,0.0586010307426412
320,1,34,37,il_18150,0,-1,-1,-1,75,31.716,34.966,33,1.65520896362519,0.0586010307426412
321,1,34,38,il_18150,0,-1,-1,-1,77,31.665,35.124,37,1.65520896362519,0.0586010307426412
322,1,34,49,il_18150,0,-1,-1,-1,121,31.793,34.804,34,1.65520896362519,0.0586010307426412
323,1,34,63,il_18150,0,-1,-1,-1,218,31.773,35.296,64,1.65520896362519,0.0586010307426412
324,1,34,79,il_18150,0,-1,-1,-1,248,31.7806,35.2217,33,1.65520896362519,0.0586010307426412
325,1,34,80,il_18150,0,-1,-1,-1,249,31.7704,35.1973,31,1.65520896362519,0.0586010307426412
326,1,34,85,il_18150,0,-1,-1,-1,259,31.834,34.961,2,1.65520896362519,0.0586010307426412
327,1,34,93,il_18150,0,-1,-1,-1,278,31.9449,35.1499,3,1.65520896362519,0.0586010307426412
328,1,34,95,il_18150,0,-1,-1,-1,280,31.774,35.2961,64,1.65520896362519,0.0586010307426412
329,1,34,96,il_18150,0,-1,-1,-1,281,31.7878,35.1258,33,1.65520896362519,0.0586010307426412
330,1,34,97,il_18150,0,-1,-1,-1,282,31.8341,34.9616,2,1.65520896362519,0.0586010307426412
331,1,34,98,il_18150,0,-1,-1,-1,283,31.791,34.805,34,1.65520896362519,0.0586010307426412
332,1,34,99,il_18150,0,-1,-1,-1,284,31.8166,34.7244,34,1.65520896362519,0.0586010307426412
333,1,34,101,il_18150,0,-1,-1,-1,286,31.6644,35.1233,37,1.65520896362519,0.0586010307426412
334,1,34,102,il_18150,0,-1,-1,-1,287,31.6898,34.9744,37,1.65520896362519,0.0586010307426412
335,1,34,103,il_18150,0,-1,-1,-1,288,31.7248,34.9762,33,1.65520896362519,0.0586010307426412
336,1,35,36,il_18178,0,-1,-1,-1,74,31.816,34.7,37,0.374332809596278,0.00614054287390423
337,1,35,49,il_18178,0,-1,-1,-1,121,31.793,34.804,34,0.374332809596278,0.00614054287390423
338,1,35,85,il_18178,0,-1,-1,-1,259,31.834,34.961,2,0.374332809596278,0.00614054287390423
339,1,35,97,il_18178,0,-1,-1,-1,282,31.8341,34.9616,2,0.374332809596278,0.00614054287390423
340,1,35,98,il_18178,0,-1,-1,-1,283,31.791,34.805,34,0.374332809596278,0.00614054287390423
341,1,35,99,il_18178,0,-1,-1,-1,284,31.8166,34.7244,34,0.374332809596278,0.00614054287390423
342,1,36,10,il_18180,0,-1,-1,-1,22,31.771,35.197,31,1.65520896362519,0.0586010307426412
343,1,36,11,il_18180,0,-1,-1,-1,23,31.781,35.222,33,1.65520896362519,0.0586010307426412
344,1,36,12,il_18180,0,-1,-1,-1,24,31.933,35.15,3,1.65520896362519,0.0586010307426412
345,1,36,13,il_18180,0,-1,-1,-1,25,31.683,34.983,37,1.65520896362519,0.0586010307426412
346,1,36,36,il_18180,0,-1,-1,-1,74,31.816,34.7,37,1.65520896362519,0.0586010307426412
347,1,36,37,il_18180,0,-1,-1,-1,75,31.716,34.966,33,1.65520896362519,0.0586010307426412
348,1,36,38,il_18180,0,-1,-1,-1,77,31.665,35.124,37,1.65520896362519,0.0586010307426412
349,1,36,49,il_18180,0,-1,-1,-1,121,31.793,34.804,34,1.65520896362519,0.0586010307426412
350,1,36,63,il_18180,0,-1,-1,-1,218,31.773,35.296,64,1.65520896362519,0.0586010307426412
351,1,36,79,il_18180,0,-1,-1,-1,248,31.7806,35.2217,33,1.65520896362519,0.0586010307426412
352,1,36,80,il_18180,0,-1,-1,-1,249,31.7704,35.1973,31,1.65520896362519,0.0586010307426412
353,1,36,85,il_18180,0,-1,-1,-1,259,31.834,34.961,2,1.65520896362519,0.0586010307426412
354,1,36,93,il_18180,0,-1,-1,-1,278,31.9449,35.1499,3,1.65520896362519,0.0586010307426412
355,1,36,95,il_18180,0,-1,-1,-1,280,31.774,35.2961,64,1.65520896362519,0.0586010307426412
356,1,36,96,il_18180,0,-1,-1,-1,281,31.7878,35.1258,33,1.65520896362519,0.0586010307426412
357,1,36,97,il_18180,0,-1,-1,-1,282,31.8341,34.9616,2,1.65520896362519,0.0586010307426412
358,1,36,98,il_18180,0,-1,-1,-1,283,31.791,34.805,34,1.65520896362519,0.0586010307426412
359,1,36,99,il_18180,0,-1,-1,-1,284,31.8166,34.7244,34,1.65520896362519,0.0586010307426412
360,1,36,101,il_18180,0,-1,-1,-1,286,31.6644,35.1233,37,1.65520896362519,0.0586010307426412
361,1,36,102,il_18180,0,-1,-1,-1,287,31.6898,34.9744,37,1.65520896362519,0.0586010307426412
362,1,36,103,il_18180,0,-1,-1,-1,288,31.7248,34.9762,33,1.65520896362519,0.0586010307426412
363,1,37,10,il_19180,0,-1,-1,-1,22,31.771,35.197,31,1.73029430550457,0.0942934761374914
364,1,37,13,il_19180,0,-1,-1,-1,25,31.683,34.983,37,1.73029430550457,0.0942934761374914
365,1,37,36,il_19180,0,-1,-1,-1,74,31.816,34.7,37,1.73029430550457,0.0942934761374914
366,1,37,37,il_19180,0,-1,-1,-1,75,31.716,34.966,33,1.73029430550457,0.0942934761374914
367,1,37,38,il_19180,0,-1,-1,-1,77,31.665,35.124,37,1.73029430550457,0.0942934761374914
368,1,37,41,il_19180,0,-1,-1,-1,82,31.658,34.681,37,1.73029430550457,0.0942934761374914
369,1,37,49,il_19180,0,-1,-1,-1,121,31.793,34.804,34,1.73029430550457,0.0942934761374914
370,1,37,51,il_19180,0,-1,-1,-1,124,31.835,34.638,37,1.73029430550457,0.0942934761374914
371,1,37,54,il_19180,0,-1,-1,-1,188,31.47,35.07,38,1.73029430550457,0.0942934761374914
372,1,37,69,il_19180,0,-1,-1,-1,236,31.616,34.783,37,1.73029430550457,0.0942934761374914
373,1,37,74,il_19180,0,-1,-1,-1,243,31.8342,34.6377,37,1.73029430550457,0.0942934761374914
374,1,37,80,il_19180,0,-1,-1,-1,249,31.7704,35.1973,31,1.73029430550457,0.0942934761374914
375,1,37,83,il_19180,0,-1,-1,-1,252,31.6585,34.6798,37,1.73029430550457,0.0942934761374914
376,1,37,90,il_19180,0,-1,-1,-1,274,31.733,34.635,37,1.73029430550457,0.0942934761374914
377,1,37,96,il_19180,0,-1,-1,-1,281,31.7878,35.1258,33,1.73029430550457,0.0942934761374914
378,1,37,98,il_19180,0,-1,-1,-1,283,31.791,34.805,34,1.73029430550457,0.0942934761374914
379,1,37,99,il_19180,0,-1,-1,-1,284,31.8166,34.7244,34,1.73029430550457,0.0942934761374914
380,1,37,100,il_19180,0,-1,-1,-1,285,31.6303,34.7913,37,1.73029430550457,0.0942934761374914
381,1,37,101,il_19180,0,-1,-1,-1,286,31.6644,35.1233,37,1.73029430550457,0.0942934761374914
382,1,37,102,il_19180,0,-1,-1,-1,287,31.6898,34.9744,37,1.73029430550457,0.0942934761374914
383,1,37,103,il_19180,0,-1,-1,-1,288,31.7248,34.9762,33,1.73029430550457,0.0942934761374914
384,1,37,144,il_19180,0,-1,-1,-1,336,31.7319,34.6348,37,1.73029430550457,0.0942934761374914
385,1,38,15,il_23137,0,-1,-1,-1,28,31.35,35.049,38,2.24264293504357,0.116793792217981
386,1,38,16,il_23137,0,-1,-1,-1,29,31.251,35.186,38,2.24264293504357,0.116793792217981
387,1,38,30,il_23137,0,-1,-1,-1,59,31.333,34.783,48,2.24264293504357,0.116793792217981
388,1,38,47,il_23137,0,-1,-1,-1,112,31.066,34.849,47,2.24264293504357,0.116793792217981
389,1,38,54,il_23137,0,-1,-1,-1,188,31.47,35.07,38,2.24264293504357,0.116793792217981
390,1,38,71,il_23137,0,-1,-1,-1,240,31.25,35.1855,38,2.24264293504357,0.116793792217981
391,1,38,107,il_23137,0,-1,-1,-1,292,31.3568,35.0662,38,2.24264293504357,0.116793792217981
392,1,38,108,il_23137,0,-1,-1,-1,293,31.2515,34.7995,38,2.24264293504357,0.116793792217981
393,1,38,109,il_23137,0,-1,-1,-1,294,31.0708,34.8513,47,2.24264293504357,0.116793792217981
394,1,38,151,il_23137,0,-1,-1,-1,349,31.205,34.922,38,2.24264293504357,0.116793792217981
395,1,38,152,il_23137,0,-1,-1,-1,350,31.3,34.87,38,2.24264293504357,0.116793792217981
396,1,38,153,il_23137,0,-1,-1,-1,351,31.3812,34.8729,44,2.24264293504357,0.116793792217981
397,1,38,160,il_23137,0,-1,-1,-1,370,31.205,34.9227,38,2.24264293504357,0.116793792217981
398,1,38,164,il_23137,0,-1,-1,-1,411,31.2642,34.8045,38,2.24264293504357,0.116793792217981
399,1,38,165,il_23137,0,-1,-1,-1,412,31.2642,34.8045,38,2.24264293504357,0.116793792217981
400,1,39,13,il_19130,0,-1,-1,-1,25,31.683,34.983,37,1.10114684790158,0.0190299799691093
401,1,39,37,il_19130,0,-1,-1,-1,75,31.716,34.966,33,1.10114684790158,0.0190299799691093
402,1,39,38,il_19130,0,-1,-1,-1,77,31.665,35.124,37,1.10114684790158,0.0190299799691093
403,1,39,41,il_19130,0,-1,-1,-1,82,31.658,34.681,37,1.10114684790158,0.0190299799691093
404,1,39,54,il_19130,0,-1,-1,-1,188,31.47,35.07,38,1.10114684790158,0.0190299799691093
405,1,39,69,il_19130,0,-1,-1,-1,236,31.616,34.783,37,1.10114684790158,0.0190299799691093
406,1,39,83,il_19130,0,-1,-1,-1,252,31.6585,34.6798,37,1.10114684790158,0.0190299799691093
407,1,39,100,il_19130,0,-1,-1,-1,285,31.6303,34.7913,37,1.10114684790158,0.0190299799691093
408,1,39,101,il_19130,0,-1,-1,-1,286,31.6644,35.1233,37,1.10114684790158,0.0190299799691093
409,1,39,102,il_19130,0,-1,-1,-1,287,31.6898,34.9744,37,1.10114684790158,0.0190299799691093
410,1,40,10,il_19160,0,-1,-1,-1,22,31.771,35.197,31,0.949524765452903,0.0281693980607954
411,1,40,13,il_19160,0,-1,-1,-1,25,31.683,34.983,37,0.949524765452903,0.0281693980607954
412,1,40,37,il_19160,0,-1,-1,-1,75,31.716,34.966,33,0.949524765452903,0.0281693980607954
413,1,40,38,il_19160,0,-1,-1,-1,77,31.665,35.124,37,0.949524765452903,0.0281693980607954
414,1,40,49,il_19160,0,-1,-1,-1,121,31.793,34.804,34,0.949524765452903,0.0281693980607954
415,1,40,69,il_19160,0,-1,-1,-1,236,31.616,34.783,37,0.949524765452903,0.0281693980607954
416,1,40,80,il_19160,0,-1,-1,-1,249,31.7704,35.1973,31,0.949524765452903,0.0281693980607954
417,1,40,96,il_19160,0,-1,-1,-1,281,31.7878,35.1258,33,0.949524765452903,0.0281693980607954
418,1,40,98,il_19160,0,-1,-1,-1,283,31.791,34.805,34,0.949524765452903,0.0281693980607954
419,1,40,100,il_19160,0,-1,-1,-1,285,31.6303,34.7913,37,0.949524765452903,0.0281693980607954
420,1,40,101,il_19160,0,-1,-1,-1,286,31.6644,35.1233,37,0.949524765452903,0.0281693980607954
421,1,40,102,il_19160,0,-1,-1,-1,287,31.6898,34.9744,37,0.949524765452903,0.0281693980607954
422,1,40,103,il_19160,0,-1,-1,-1,288,31.7248,34.9762,33,0.949524765452903,0.0281693980607954
423,1,41,10,il_19178,0,-1,-1,-1,22,31.771,35.197,31,1.35588392609692,0.0411113806526041
424,1,41,13,il_19178,0,-1,-1,-1,25,31.683,34.983,37,1.35588392609692,0.0411113806526041
425,1,41,36,il_19178,0,-1,-1,-1,74,31.816,34.7,37,1.35588392609692,0.0411113806526041
426,1,41,37,il_19178,0,-1,-1,-1,75,31.716,34.966,33,1.35588392609692,0.0411113806526041
427,1,41,38,il_19178,0,-1,-1,-1,77,31.665,35.124,37,1.35588392609692,0.0411113806526041
428,1,41,49,il_19178,0,-1,-1,-1,121,31.793,34.804,34,1.35588392609692,0.0411113806526041
429,1,41,51,il_19178,0,-1,-1,-1,124,31.835,34.638,37,1.35588392609692,0.0411113806526041
430,1,41,69,il_19178,0,-1,-1,-1,236,31.616,34.783,37,1.35588392609692,0.0411113806526041
431,1,41,74,il_19178,0,-1,-1,-1,243,31.8342,34.6377,37,1.35588392609692,0.0411113806526041
432,1,41,80,il_19178,0,-1,-1,-1,249,31.7704,35.1973,31,1.35588392609692,0.0411113806526041
433,1,41,90,il_19178,0,-1,-1,-1,274,31.733,34.635,37,1.35588392609692,0.0411113806526041
434,1,41,96,il_19178,0,-1,-1,-1,281,31.7878,35.1258,33,1.35588392609692,0.0411113806526041
435,1,41,98,il_19178,0,-1,-1,-1,283,31.791,34.805,34,1.35588392609692,0.0411113806526041
436,1,41,99,il_19178,0,-1,-1,-1,284,31.8166,34.7244,34,1.35588392609692,0.0411113806526041
437,1,41,100,il_19178,0,-1,-1,-1,285,31.6303,34.7913,37,1.35588392609692,0.0411113806526041
438,1,41,101,il_19178,0,-1,-1,-1,286,31.6644,35.1233,37,1.35588392609692,0.0411113806526041
439,1,41,102,il_19178,0,-1,-1,-1,287,31.6898,34.9744,37,1.35588392609692,0.0411113806526041
440,1,41,103,il_19178,0,-1,-1,-1,288,31.7248,34.9762,33,1.35588392609692,0.0411113806526041
441,1,41,144,il_19178,0,-1,-1,-1,336,31.7319,34.6348,37,1.35588392609692,0.0411113806526041
442,1,42,31,il_2105,0,-1,-1,-1,62,32.982,35.507,23,0.857376855847678,0.0125444892116652
443,1,42,35,il_2105,0,-1,-1,-1,73,33.066,35.217,42,0.857376855847678,0.0125444892116652
444,1,42,44,il_2105,0,-1,-1,-1,99,32.863,35.374,89,0.857376855847678,0.0125444892116652
445,1,42,45,il_2105,0,-1,-1,-1,106,33.081,35.107,42,0.857376855847678,0.0125444892116652
446,1,42,56,il_2105,0,-1,-1,-1,205,32.883,35.299,89,0.857376855847678,0.0125444892116652
447,1,42,70,il_2105,0,-1,-1,-1,239,33.0653,35.2173,42,0.857376855847678,0.0125444892116652
448,1,42,87,il_2105,0,-1,-1,-1,269,32.956,35.328,42,0.857376855847678,0.0125444892116652
449,1,42,113,il_2105,0,-1,-1,-1,298,32.956,35.3287,42,0.857376855847678,0.0125444892116652
450,1,42,133,il_2105,0,-1,-1,-1,319,32.8621,35.3741,89,0.857376855847678,0.0125444892116652
451,1,42,134,il_2105,0,-1,-1,-1,320,33.0806,35.1079,42,0.857376855847678,0.0125444892116652
452,1,42,138,il_2105,0,-1,-1,-1,325,32.8844,35.3015,89,0.857376855847678,0.0125444892116652
453,1,42,146,il_2105,0,-1,-1,-1,343,32.98,35.09,68,0.857376855847678,0.0125444892116652
454,1,42,148,il_2105,0,-1,-1,-1,345,32.9836,35.0923,68,0.857376855847678,0.0125444892116652
455,1,43,30,il_21105,0,-1,-1,-1,59,31.333,34.783,48,0.347802153634117,0.00408444907031499
456,1,43,153,il_21105,0,-1,-1,-1,351,31.3812,34.8729,44,0.347802153634117,0.00408444907031499
457,1,44,54,il_21120,0,-1,-1,-1,188,31.47,35.07,38,0.783043846717192,0.0197523122675695
458,1,44,69,il_21120,0,-1,-1,-1,236,31.616,34.783,37,0.783043846717192,0.0197523122675695
459,1,44,152,il_21120,0,-1,-1,-1,350,31.3,34.87,38,0.783043846717192,0.0197523122675695
460,1,44,153,il_21120,0,-1,-1,-1,351,31.3812,34.8729,44,0.783043846717192,0.0197523122675695
461,1,45,30,il_21130,0,-1,-1,-1,59,31.333,34.783,48,1.13248766274228,0.0356889366018282
462,1,45,40,il_21130,0,-1,-1,-1,79,31.5,34.633,45,1.13248766274228,0.0356889366018282
463,1,45,54,il_21130,0,-1,-1,-1,188,31.47,35.07,38,1.13248766274228,0.0356889366018282
464,1,45,69,il_21130,0,-1,-1,-1,236,31.616,34.783,37,1.13248766274228,0.0356889366018282
465,1,45,76,il_21130,0,-1,-1,-1,245,31.5036,34.648,45,1.13248766274228,0.0356889366018282
466,1,45,100,il_21130,0,-1,-1,-1,285,31.6303,34.7913,37,1.13248766274228,0.0356889366018282
467,1,45,152,il_21130,0,-1,-1,-1,350,31.3,34.87,38,1.13248766274228,0.0356889366018282
468,1,45,153,il_21130,0,-1,-1,-1,351,31.3812,34.8729,44,1.13248766274228,0.0356889366018282
469,1,46,47,il_23134,0,-1,-1,-1,112,31.066,34.849,47,0.476666541775738,0.00900363584230798
470,1,46,108,il_23134,0,-1,-1,-1,293,31.2515,34.7995,38,0.476666541775738,0.00900363584230798
471,1,46,109,il_23134,0,-1,-1,-1,294,31.0708,34.8513,47,0.476666541775738,0.00900363584230798
472,1,46,151,il_23134,0,-1,-1,-1,349,31.205,34.922,38,0.476666541775738,0.00900363584230798
473,1,46,152,il_23134,0,-1,-1,-1,350,31.3,34.87,38,0.476666541775738,0.00900363584230798
474,1,46,160,il_23134,0,-1,-1,-1,370,31.205,34.9227,38,0.476666541775738,0.00900363584230798
475,1,46,164,il_23134,0,-1,-1,-1,411,31.2642,34.8045,38,0.476666541775738,0.00900363584230798
476,1,46,165,il_23134,0,-1,-1,-1,412,31.2642,34.8045,38,0.476666541775738,0.00900363584230798
477,1,47,15,il_23150,0,-1,-1,-1,28,31.35,35.049,38,3.69456447457448,0.24468103275454
478,1,47,16,il_23150,0,-1,-1,-1,29,31.251,35.186,38,3.69456447457448,0.24468103275454
479,1,47,29,il_23150,0,-1,-1,-1,58,31.273,34.389,47,3.69456447457448,0.24468103275454
480,1,47,30,il_23150,0,-1,-1,-1,59,31.333,34.783,48,3.69456447457448,0.24468103275454
481,1,47,43,il_23150,0,-1,-1,-1,98,30.871,34.796,47,3.69456447457448,0.24468103275454
482,1,47,47,il_23150,0,-1,-1,-1,112,31.066,34.849,47,3.69456447457448,0.24468103275454
483,1,47,54,il_23150,0,-1,-1,-1,188,31.47,35.07,38,3.69456447457448,0.24468103275454
484,1,47,71,il_23150,0,-1,-1,-1,240,31.25,35.1855,38,3.69456447457448,0.24468103275454
485,1,47,75,il_23150,0,-1,-1,-1,244,31.2716,34.3894,47,3.69456447457448,0.24468103275454
486,1,47,82,il_23150,0,-1,-1,-1,251,30.8702,34.795,47,3.69456447457448,0.24468103275454
487,1,47,89,il_23150,0,-1,-1,-1,271,30.8,34.77,70,3.69456447457448,0.24468103275454
488,1,47,107,il_23150,0,-1,-1,-1,292,31.3568,35.0662,38,3.69456447457448,0.24468103275454
489,1,47,108,il_23150,0,-1,-1,-1,293,31.2515,34.7995,38,3.69456447457448,0.24468103275454
490,1,47,109,il_23150,0,-1,-1,-1,294,31.0708,34.8513,47,3.69456447457448,0.24468103275454
491,1,47,143,il_23150,0,-1,-1,-1,335,30.7877,34.7712,70,3.69456447457448,0.24468103275454
492,1,47,151,il_23150,0,-1,-1,-1,349,31.205,34.922,38,3.69456447457448,0.24468103275454
493,1,47,152,il_23150,0,-1,-1,-1,350,31.3,34.87,38,3.69456447457448,0.24468103275454
494,1,47,153,il_23150,0,-1,-1,-1,351,31.3812,34.8729,44,3.69456447457448,0.24468103275454
495,1,47,160,il_23150,0,-1,-1,-1,370,31.205,34.9227,38,3.69456447457448,0.24468103275454
496,1,47,163,il_23150,0,-1,-1,-1,381,30.98,34.7,47,3.69456447457448,0.24468103275454
497,1,47,164,il_23150,0,-1,-1,-1,411,31.2642,34.8045,38,3.69456447457448,0.24468103275454
498,1,47,165,il_23150,0,-1,-1,-1,412,31.2642,34.8045,38,3.69456447457448,0.24468103275454
499,1,47,167,il_23150,0,-1,-1,-1,480,30.9831,34.7078,47,3.69456447457448,0.24468103275454
500,1,48,30,il_23160,0,-1,-1,-1,59,31.333,34.783,48,1.30962816415106,0.0662058184895461
501,1,48,40,il_23160,0,-1,-1,-1,79,31.5,34.633,45,1.30962816415106,0.0662058184895461
502,1,48,76,il_23160,0,-1,-1,-1,245,31.5036,34.648,45,1.30962816415106,0.0662058184895461
503,1,48,108,il_23160,0,-1,-1,-1,293,31.2515,34.7995,38,1.30962816415106,0.0662058184895461
504,1,48,152,il_23160,0,-1,-1,-1,350,31.3,34.87,38,1.30962816415106,0.0662058184895461
505,1,48,153,il_23160,0,-1,-1,-1,351,31.3812,34.8729,44,1.30962816415106,0.0662058184895461
506,1,48,164,il_23160,0,-1,-1,-1,411,31.2642,34.8045,38,1.30962816415106,0.0662058184895461
507,1,48,165,il_23160,0,-1,-1,-1,412,31.2642,34.8045,38,1.30962816415106,0.0662058184895461
508,1,49,43,il_25191,0,-1,-1,-1,98,30.871,34.796,47,0.73067778577877,0.0195591296926824
509,1,49,82,il_25191,0,-1,-1,-1,251,30.8702,34.795,47,0.73067778577877,0.0195591296926824
510,1,49,89,il_25191,0,-1,-1,-1,271,30.8,34.77,70,0.73067778577877,0.0195591296926824
