OBJECTID,Join_Count,TARGET_FID,JOIN_FID,gauge_id,stationId,NEAR_FID,NEAR_DIST,Shape_Length,Shape_Area
371,1,37,54,il_19180,188,38,0,1.73029430550457,0.0942934761374914
372,1,37,69,il_19180,236,37,0,1.73029430550457,0.0942934761374914
373,1,37,74,il_19180,243,37,0.0550576849284086,1.73029430550457,0.0942934761374914
374,1,37,80,il_19180,249,31,0,1.73029430550457,0.0942934761374914
375,1,37,83,il_19180,252,37,0,1.73029430550457,0.0942934761374914
376,1,37,90,il_19180,274,37,0.0119156904032389,1.73029430550457,0.0942934761374914
377,1,37,96,il_19180,281,33,0,1.73029430550457,0.0942934761374914
378,1,37,98,il_19180,283,34,0,1.73029430550457,0.0942934761374914
379,1,37,99,il_19180,284,34,0.00956711189679476,1.73029430550457,0.0942934761374914
380,1,37,100,il_19180,285,37,0,1.73029430550457,0.0942934761374914
381,1,37,101,il_19180,286,37,0,1.73029430550457,0.0942934761374914
382,1,37,102,il_19180,287,37,0,1.73029430550457,0.0942934761374914
383,1,37,103,il_19180,288,33,0,1.73029430550457,0.0942934761374914
384,1,37,144,il_19180,336,37,0.0129899083032046,1.73029430550457,0.0942934761374914
385,1,38,15,il_23137,28,38,0,2.24264293504357,0.116793792217981
386,1,38,16,il_23137,29,38,0.000803957921902853,2.24264293504357,0.116793792217981
387,1,38,30,il_23137,59,48,0,2.24264293504357,0.116793792217981
388,1,38,47,il_23137,112,47,0,2.24264293504357,0.116793792217981
389,1,38,54,il_23137,188,38,0,2.24264293504357,0.116793792217981
390,1,38,71,il_23137,240,38,0,2.24264293504357,0.116793792217981
391,1,38,107,il_23137,292,38,0,2.24264293504357,0.116793792217981
392,1,38,108,il_23137,293,38,0,2.24264293504357,0.116793792217981
393,1,38,109,il_23137,294,47,0,2.24264293504357,0.116793792217981
394,1,38,151,il_23137,349,38,0,2.24264293504357,0.116793792217981
395,1,38,152,il_23137,350,38,0,2.24264293504357,0.116793792217981
396,1,38,153,il_23137,351,44,0,2.24264293504357,0.116793792217981
397,1,38,160,il_23137,370,38,0,2.24264293504357,0.116793792217981
398,1,38,164,il_23137,411,38,0,2.24264293504357,0.116793792217981
399,1,38,165,il_23137,412,38,0,2.24264293504357,0.116793792217981
400,1,39,13,il_19130,25,37,0,1.10114684790158,0.0190299799691093
401,1,39,37,il_19130,75,33,0,1.10114684790158,0.0190299799691093
402,1,39,38,il_19130,77,37,0,1.10114684790158,0.0190299799691093
403,1,39,41,il_19130,82,37,0,1.10114684790158,0.0190299799691093
404,1,39,54,il_19130,188,38,0,1.10114684790158,0.0190299799691093
405,1,39,69,il_19130,236,37,0,1.10114684790158,0.0190299799691093
406,1,39,83,il_19130,252,37,0,1.10114684790158,0.0190299799691093
407,1,39,100,il_19130,285,37,0,1.10114684790158,0.0190299799691093
408,1,39,101,il_19130,286,37,0,1.10114684790158,0.0190299799691093
409,1,39,102,il_19130,287,37,0,1.10114684790158,0.0190299799691093
410,1,40,10,il_19160,22,31,0,0.949524765452903,0.0281693980607954
411,1,40,13,il_19160,25,37,0,0.949524765452903,0.0281693980607954
412,1,40,37,il_19160,75,33,0,0.949524765452903,0.0281693980607954
413,1,40,38,il_19160,77,37,0,0.949524765452903,0.0281693980607954
414,1,40,49,il_19160,121,34,0,0.949524765452903,0.0281693980607954
415,1,40,69,il_19160,236,37,0,0.949524765452903,0.0281693980607954
416,1,40,80,il_19160,249,31,0,0.949524765452903,0.0281693980607954
417,1,40,96,il_19160,281,33,0,0.949524765452903,0.0281693980607954
418,1,40,98,il_19160,283,34,0,0.949524765452903,0.0281693980607954
419,1,40,100,il_19160,285,37,0,0.949524765452903,0.0281693980607954
420,1,40,101,il_19160,286,37,0,0.949524765452903,0.0281693980607954
421,1,40,102,il_19160,287,37,0,0.949524765452903,0.0281693980607954
422,1,40,103,il_19160,288,33,0,0.949524765452903,0.0281693980607954
423,1,41,10,il_19178,22,31,0,1.35588392609692,0.0411113806526041
424,1,41,13,il_19178,25,37,0,1.35588392609692,0.0411113806526041
425,1,41,36,il_19178,74,37,0.0102423289227745,1.35588392609692,0.0411113806526041
426,1,41,37,il_19178,75,33,0,1.35588392609692,0.0411113806526041
427,1,41,38,il_19178,77,37,0,1.35588392609692,0.0411113806526041
428,1,41,49,il_19178,121,34,0,1.35588392609692,0.0411113806526041
429,1,41,51,il_19178,124,37,0.0557199364507271,1.35588392609692,0.0411113806526041
430,1,41,69,il_19178,236,37,0,1.35588392609692,0.0411113806526041
431,1,41,74,il_19178,243,37,0.0550576849284086,1.35588392609692,0.0411113806526041
432,1,41,80,il_19178,249,31,0,1.35588392609692,0.0411113806526041
433,1,41,90,il_19178,274,37,0.0119156904032389,1.35588392609692,0.0411113806526041
434,1,41,96,il_19178,281,33,0,1.35588392609692,0.0411113806526041
435,1,41,98,il_19178,283,34,0,1.35588392609692,0.0411113806526041
436,1,41,99,il_19178,284,34,0.00956711189679476,1.35588392609692,0.0411113806526041
437,1,41,100,il_19178,285,37,0,1.35588392609692,0.0411113806526041
438,1,41,101,il_19178,286,37,0,1.35588392609692,0.0411113806526041
439,1,41,102,il_19178,287,37,0,1.35588392609692,0.0411113806526041
440,1,41,103,il_19178,288,33,0,1.35588392609692,0.0411113806526041
441,1,41,144,il_19178,336,37,0.0129899083032046,1.35588392609692,0.0411113806526041
442,1,42,31,il_2105,62,23,0,0.857376855847678,0.0125444892116652
443,1,42,35,il_2105,73,42,0.0176779284704916,0.857376855847678,0.0125444892116652
444,1,42,44,il_2105,99,89,0,0.857376855847678,0.0125444892116652
445,1,42,45,il_2105,106,42,0.0248675596777752,0.857376855847678,0.0125444892116652
446,1,42,56,il_2105,205,89,0,0.857376855847678,0.0125444892116652
447,1,42,70,il_2105,239,42,0.0169192834611427,0.857376855847678,0.0125444892116652
448,1,42,87,il_2105,269,42,0,0.857376855847678,0.0125444892116652
449,1,42,113,il_2105,298,42,0,0.857376855847678,0.0125444892116652
450,1,42,133,il_2105,319,89,0,0.857376855847678,0.0125444892116652
451,1,42,134,il_2105,320,42,0.0242254092676525,0.857376855847678,0.0125444892116652
452,1,42,138,il_2105,325,89,0,0.857376855847678,0.0125444892116652
453,1,42,146,il_2105,343,68,0.00333145226557096,0.857376855847678,0.0125444892116652
454,1,42,148,il_2105,345,68,0,0.857376855847678,0.0125444892116652
455,1,43,30,il_21105,59,48,0,0.347802153634117,0.00408444907031499
456,1,43,153,il_21105,351,44,0,0.347802153634117,0.00408444907031499
457,1,44,54,il_21120,188,38,0,0.783043846717192,0.0197523122675695
458,1,44,69,il_21120,236,37,0,0.783043846717192,0.0197523122675695
459,1,44,152,il_21120,350,38,0,0.783043846717192,0.0197523122675695
460,1,44,153,il_21120,351,44,0,0.783043846717192,0.0197523122675695
461,1,45,30,il_21130,59,48,0,1.13248766274228,0.0356889366018282
462,1,45,40,il_21130,79,45,0.026384631550334,1.13248766274228,0.0356889366018282
463,1,45,54,il_21130,188,38,0,1.13248766274228,0.0356889366018282
464,1,45,69,il_21130,236,37,0,1.13248766274228,0.0356889366018282
465,1,45,76,il_21130,245,45,0.018007205288134,1.13248766274228,0.0356889366018282
466,1,45,100,il_21130,285,37,0,1.13248766274228,0.0356889366018282
467,1,45,152,il_21130,350,38,0,1.13248766274228,0.0356889366018282
468,1,45,153,il_21130,351,44,0,1.13248766274228,0.0356889366018282
469,1,46,47,il_23134,112,47,0,0.476666541775738,0.00900363584230798
470,1,46,108,il_23134,293,38,0,0.476666541775738,0.00900363584230798
471,1,46,109,il_23134,294,47,0,0.476666541775738,0.00900363584230798
472,1,46,151,il_23134,349,38,0,0.476666541775738,0.00900363584230798
473,1,46,152,il_23134,350,38,0,0.476666541775738,0.00900363584230798
474,1,46,160,il_23134,370,38,0,0.476666541775738,0.00900363584230798
475,1,46,164,il_23134,411,38,0,0.476666541775738,0.00900363584230798
476,1,46,165,il_23134,412,38,0,0.476666541775738,0.00900363584230798
477,1,47,15,il_23150,28,38,0,3.69456447457448,0.24468103275454
478,1,47,16,il_23150,29,38,0.000803957921902853,3.69456447457448,0.24468103275454
479,1,47,29,il_23150,58,47,0.033112650976165,3.69456447457448,0.24468103275454
480,1,47,30,il_23150,59,48,0,3.69456447457448,0.24468103275454
481,1,47,43,il_23150,98,47,0,3.69456447457448,0.24468103275454
482,1,47,47,il_23150,112,47,0,3.69456447457448,0.24468103275454
483,1,47,54,il_23150,188,38,0,3.69456447457448,0.24468103275454
484,1,47,71,il_23150,240,38,0,3.69456447457448,0.24468103275454
485,1,47,75,il_23150,244,47,0.0329114892872513,3.69456447457448,0.24468103275454
486,1,47,82,il_23150,251,47,0,3.69456447457448,0.24468103275454
487,1,47,89,il_23150,271,70,0,3.69456447457448,0.24468103275454
488,1,47,107,il_23150,292,38,0,3.69456447457448,0.24468103275454
489,1,47,108,il_23150,293,38,0,3.69456447457448,0.24468103275454
490,1,47,109,il_23150,294,47,0,3.69456447457448,0.24468103275454
491,1,47,143,il_23150,335,70,0,3.69456447457448,0.24468103275454
492,1,47,151,il_23150,349,38,0,3.69456447457448,0.24468103275454
493,1,47,152,il_23150,350,38,0,3.69456447457448,0.24468103275454
494,1,47,153,il_23150,351,44,0,3.69456447457448,0.24468103275454
495,1,47,160,il_23150,370,38,0,3.69456447457448,0.24468103275454
496,1,47,163,il_23150,381,47,0,3.69456447457448,0.24468103275454
497,1,47,164,il_23150,411,38,0,3.69456447457448,0.24468103275454
498,1,47,165,il_23150,412,38,0,3.69456447457448,0.24468103275454
499,1,47,167,il_23150,480,47,0,3.69456447457448,0.24468103275454
500,1,48,30,il_23160,59,48,0,1.30962816415106,0.0662058184895461
501,1,48,40,il_23160,79,45,0.026384631550334,1.30962816415106,0.0662058184895461
502,1,48,76,il_23160,245,45,0.018007205288134,1.30962816415106,0.0662058184895461
503,1,48,108,il_23160,293,38,0,1.30962816415106,0.0662058184895461
504,1,48,152,il_23160,350,38,0,1.30962816415106,0.0662058184895461
505,1,48,153,il_23160,351,44,0,1.30962816415106,0.0662058184895461
506,1,48,164,il_23160,411,38,0,1.30962816415106,0.0662058184895461
507,1,48,165,il_23160,412,38,0,1.30962816415106,0.0662058184895461
508,1,49,43,il_25191,98,47,0,0.73067778577877,0.0195591296926824
509,1,49,82,il_25191,251,47,0,0.73067778577877,0.0195591296926824
510,1,49,89,il_25191,271,70,0,0.73067778577877,0.0195591296926824
511,1,49,143,il_25191,335,70,0,0.73067778577877,0.0195591296926824
512,1,49,163,il_25191,381,47,0,0.73067778577877,0.0195591296926824
513,1,49,167,il_25191,480,47,0,0.73067778577877,0.0195591296926824
514,1,50,150,il_30118,348,22,0,0.391166585606184,0.0042346300873195
515,1,50,154,il_30118,352,22,0,0.391166585606184,0.0042346300873195
516,1,50,168,il_30118,498,22,0,0.391166585606184,0.0042346300873195
517,1,50,169,il_30118,499,22,0,0.391166585606184,0.0042346300873195
518,1,51,55,il_30120,202,22,0,1.43411652278833,0.0589973839806537
519,1,51,72,il_30120,241,22,0,1.43411652278833,0.0589973839806537
520,1,51,137,il_30120,324,22,0,1.43411652278833,0.0589973839806537
521,1,51,149,il_30120,346,22,0,1.43411652278833,0.0589973839806537
522,1,51,150,il_30120,348,22,0,1.43411652278833,0.0589973839806537
523,1,51,154,il_30120,352,22,0,1.43411652278833,0.0589973839806537
524,1,51,168,il_30120,498,22,0,1.43411652278833,0.0589973839806537
525,1,51,169,il_30120,499,22,0,1.43411652278833,0.0589973839806537
526,1,52,55,il_30122,202,22,0,1.4503478167309,0.0593972114412956
527,1,52,72,il_30122,241,22,0,1.4503478167309,0.0593972114412956
528,1,52,137,il_30122,324,22,0,1.4503478167309,0.0593972114412956
529,1,52,149,il_30122,346,22,0,1.4503478167309,0.0593972114412956
530,1,52,150,il_30122,348,22,0,1.4503478167309,0.0593972114412956
531,1,52,154,il_30122,352,22,0,1.4503478167309,0.0593972114412956
532,1,52,168,il_30122,498,22,0,1.4503478167309,0.0593972114412956
533,1,52,169,il_30122,499,22,0,1.4503478167309,0.0593972114412956
534,0,53,-1,il_30124,,,,0.251513667345865,0.00229308102382489
535,1,54,4,il_30125,10,30,0,0.600878557536739,0.0127164582449531
536,1,54,55,il_30125,202,22,0,0.600878557536739,0.0127164582449531
537,1,54,72,il_30125,241,22,0,0.600878557536739,0.0127164582449531
538,1,54,118,il_30125,303,30,0,0.600878557536739,0.0127164582449531
539,1,54,137,il_30125,324,22,0,0.600878557536739,0.0127164582449531
540,1,54,149,il_30125,346,22,0,0.600878557536739,0.0127164582449531
541,1,54,150,il_30125,348,22,0,0.600878557536739,0.0127164582449531
542,1,54,154,il_30125,352,22,0,0.600878557536739,0.0127164582449531
543,1,54,168,il_30125,498,22,0,0.600878557536739,0.0127164582449531
544,1,54,169,il_30125,499,22,0,0.600878557536739,0.0127164582449531
545,1,55,4,il_30128,10,30,0,0.627942779928015,0.0145289772247406
546,1,55,55,il_30128,202,22,0,0.627942779928015,0.0145289772247406
547,1,55,72,il_30128,241,22,0,0.627942779928015,0.0145289772247406
548,1,55,118,il_30128,303,30,0,0.627942779928015,0.0145289772247406
549,1,55,137,il_30128,324,22,0,0.627942779928015,0.0145289772247406
550,1,55,149,il_30128,346,22,0,0.627942779928015,0.0145289772247406
551,1,55,150,il_30128,348,22,0,0.627942779928015,0.0145289772247406
552,1,55,154,il_30128,352,22,0,0.627942779928015,0.0145289772247406
553,1,55,168,il_30128,498,22,0,0.627942779928015,0.0145289772247406
554,1,55,169,il_30128,499,22,0,0.627942779928015,0.0145289772247406
555,1,56,55,il_30131,202,22,0,0.213484850256313,0.00219442495495813
556,1,56,72,il_30131,241,22,0,0.213484850256313,0.00219442495495813
557,1,56,137,il_30131,324,22,0,0.213484850256313,0.00219442495495813
558,1,56,149,il_30131,346,22,0,0.213484850256313,0.00219442495495813
559,1,56,150,il_30131,348,22,0,0.213484850256313,0.00219442495495813
560,1,56,154,il_30131,352,22,0,0.213484850256313,0.00219442495495813
561,1,56,168,il_30131,498,22,0,0.213484850256313,0.00219442495495813
562,1,56,169,il_30131,499,22,0,0.213484850256313,0.00219442495495813
563,1,57,4,il_30136,10,30,0,1.72103793722385,0.0832963684179507
564,1,57,55,il_30136,202,22,0,1.72103793722385,0.0832963684179507
565,1,57,72,il_30136,241,22,0,1.72103793722385,0.0832963684179507
566,1,57,118,il_30136,303,30,0,1.72103793722385,0.0832963684179507
567,1,57,137,il_30136,324,22,0,1.72103793722385,0.0832963684179507
568,1,57,149,il_30136,346,22,0,1.72103793722385,0.0832963684179507
569,1,57,150,il_30136,348,22,0,1.72103793722385,0.0832963684179507
570,1,57,154,il_30136,352,22,0,1.72103793722385,0.0832963684179507
571,1,57,168,il_30136,498,22,0,1.72103793722385,0.0832963684179507
572,1,57,169,il_30136,499,22,0,1.72103793722385,0.0832963684179507
573,1,58,43,il_23105,98,47,0,0.849464611874055,0.0160918645909614
574,1,58,82,il_23105,251,47,0,0.849464611874055,0.0160918645909614
575,1,58,89,il_23105,271,70,0,0.849464611874055,0.0160918645909614
576,1,58,143,il_23105,335,70,0,0.849464611874055,0.0160918645909614
577,1,58,163,il_23105,381,47,0,0.849464611874055,0.0160918645909614
578,1,58,167,il_23105,480,47,0,0.849464611874055,0.0160918645909614
579,1,59,43,il_23103,98,47,0,0.232345137165936,0.00160593491578522
580,1,59,82,il_23103,251,47,0,0.232345137165936,0.00160593491578522
581,1,60,110,il_59185,295,82,0.046110981367836,0.713084616958574,0.0109039007367169
582,0,61,-1,il_57160,,,,0.835681482805819,0.0149973554845789
583,1,62,6,il_38175,13,93,0.0446849328233126,0.694271838603857,0.0174259991690385
584,1,62,7,il_38175,16,92,0,0.694271838603857,0.0174259991690385
585,1,62,57,il_38175,206,62,0.0173037053596485,0.694271838603857,0.0174259991690385
586,1,62,64,il_38175,224,92,0.000261125267126888,0.694271838603857,0.0174259991690385
587,1,62,84,il_38175,257,62,0,0.694271838603857,0.0174259991690385
588,1,62,120,il_38175,305,93,0.0461444085647631,0.694271838603857,0.0174259991690385
589,1,62,121,il_38175,306,92,0,0.694271838603857,0.0174259991690385
590,1,62,122,il_38175,307,62,0.018954781463056,0.694271838603857,0.0174259991690385
591,1,62,140,il_38175,328,92,0.000261125267126888,0.694271838603857,0.0174259991690385
592,1,62,158,il_38175,366,62,0.0537425597603452,0.694271838603857,0.0174259991690385
593,1,62,159,il_38175,367,62,0.0548850538544441,0.694271838603857,0.0174259991690385
594,1,62,162,il_38175,380,62,0,0.694271838603857,0.0174259991690385
595,1,62,166,il_38175,443,62,0,0.694271838603857,0.0174259991690385
596,1,63,35,il_4110,73,42,0.0176779284704916,0.371389901121282,0.00361076443935581
597,1,63,45,il_4110,106,42,0.0248675596777752,0.371389901121282,0.00361076443935581
598,1,63,70,il_4110,239,42,0.0169192834611427,0.371389901121282,0.00361076443935581
599,1,63,87,il_4110,269,42,0,0.371389901121282,0.00361076443935581
600,1,63,113,il_4110,298,42,0,0.371389901121282,0.00361076443935581
601,1,63,134,il_4110,320,42,0.0242254092676525,0.371389901121282,0.00361076443935581
602,1,63,146,il_4110,343,68,0.00333145226557096,0.371389901121282,0.00361076443935581
603,1,63,148,il_4110,345,68,0,0.371389901121282,0.00361076443935581
604,1,64,10,il_48125,22,31,0,0.579033892998687,0.00713601813213851
605,1,64,11,il_48125,23,33,0.00692562182828133,0.579033892998687,0.00713601813213851
606,1,64,38,il_48125,77,37,0,0.579033892998687,0.00713601813213851
607,1,64,60,il_48125,210,64,0.0172673972987974,0.579033892998687,0.00713601813213851
608,1,64,63,il_48125,218,64,0.0612243912384186,0.579033892998687,0.00713601813213851
609,1,64,79,il_48125,248,33,0.00648417422174634,0.579033892998687,0.00713601813213851
610,1,64,80,il_48125,249,31,0,0.579033892998687,0.00713601813213851
611,1,64,95,il_48125,280,64,0.0617782984637277,0.579033892998687,0.00713601813213851
612,1,64,101,il_48125,286,37,0,0.579033892998687,0.00713601813213851
613,1,64,104,il_48125,289,64,0.0176998872112005,0.579033892998687,0.00713601813213851
614,1,65,10,il_48130,22,31,0,0.673784076500425,0.0131992803570267
615,1,65,11,il_48130,23,33,0.00692562182828133,0.673784076500425,0.0131992803570267
616,1,65,38,il_48130,77,37,0,0.673784076500425,0.0131992803570267
617,1,65,60,il_48130,210,64,0.0172673972987974,0.673784076500425,0.0131992803570267
618,1,65,79,il_48130,248,33,0.00648417422174634,0.673784076500425,0.0131992803570267
619,1,65,80,il_48130,249,31,0,0.673784076500425,0.0131992803570267
620,1,65,101,il_48130,286,37,0,0.673784076500425,0.0131992803570267
621,1,65,104,il_48130,289,64,0.0176998872112005,0.673784076500425,0.0131992803570267
622,1,66,16,il_48185,29,38,0.000803957921902853,0.429772059992104,0.0071387901822691
623,1,66,71,il_48185,240,38,0,0.429772059992104,0.0071387901822691
624,1,67,16,il_48192,29,38,0.000803957921902853,1.13865794478013,0.0339240867249629
625,1,67,18,il_48192,32,67,0.0169853608680921,1.13865794478013,0.0339240867249629
626,1,67,71,il_48192,240,38,0,1.13865794478013,0.0339240867249629
627,1,68,35,il_5110,73,42,0.0176779284704916,0.569954776829523,0.00676656426978249
628,1,68,45,il_5110,106,42,0.0248675596777752,0.569954776829523,0.00676656426978249
629,1,68,56,il_5110,205,89,0,0.569954776829523,0.00676656426978249
630,1,68,70,il_5110,239,42,0.0169192834611427,0.569954776829523,0.00676656426978249
631,1,68,87,il_5110,269,42,0,0.569954776829523,0.00676656426978249
632,1,68,113,il_5110,298,42,0,0.569954776829523,0.00676656426978249
633,1,68,134,il_5110,320,42,0.0242254092676525,0.569954776829523,0.00676656426978249
634,1,68,138,il_5110,325,89,0,0.569954776829523,0.00676656426978249
635,1,68,146,il_5110,343,68,0.00333145226557096,0.569954776829523,0.00676656426978249
636,1,68,148,il_5110,345,68,0,0.569954776829523,0.00676656426978249
637,1,69,86,il_55106,265,69,0,0.654619927730521,0.011755838089282
638,1,69,89,il_55106,271,70,0,0.654619927730521,0.011755838089282
639,1,69,111,il_55106,296,72,0,0.654619927730521,0.011755838089282
640,1,69,143,il_55106,335,70,0,0.654619927730521,0.011755838089282
641,1,69,161,il_55106,379,69,0,0.654619927730521,0.011755838089282
642,1,70,43,il_55140,98,47,0,1.53653150549426,0.0634578852801754
643,1,70,82,il_55140,251,47,0,1.53653150549426,0.0634578852801754
644,1,70,86,il_55140,265,69,0,1.53653150549426,0.0634578852801754
645,1,70,89,il_55140,271,70,0,1.53653150549426,0.0634578852801754
646,1,70,111,il_55140,296,72,0,1.53653150549426,0.0634578852801754
647,1,70,143,il_55140,335,70,0,1.53653150549426,0.0634578852801754
648,1,70,161,il_55140,379,69,0,1.53653150549426,0.0634578852801754
649,0,71,-1,il_55165,,,,0.399972091619474,0.00572458691071424
650,1,72,86,il_56140,265,69,0,0.627686710170289,0.0104254576314083
651,1,72,111,il_56140,296,72,0,0.627686710170289,0.0104254576314083
652,1,72,161,il_56140,379,69,0,0.627686710170289,0.0104254576314083
653,1,73,19,il_56150,33,74,0.0745291902799422,1.4643544835461,0.0667184125220888
654,1,73,86,il_56150,265,69,0,1.4643544835461,0.0667184125220888
655,1,73,111,il_56150,296,72,0,1.4643544835461,0.0667184125220888
656,1,73,161,il_56150,379,69,0,1.4643544835461,0.0667184125220888
657,1,74,19,il_56164,33,74,0.0745291902799422,1.7463870951348,0.0898185212870959
658,1,74,86,il_56164,265,69,0,1.7463870951348,0.0898185212870959
659,1,74,111,il_56164,296,72,0,1.7463870951348,0.0898185212870959
660,1,74,161,il_56164,379,69,0,1.7463870951348,0.0898185212870959
661,0,75,-1,il_57125,,,,0.422385424581506,0.00480494721696269
662,0,76,-1,il_57130,,,,2.9762561631994,0.229933962008656
663,0,77,-1,il_57165,,,,3.95470038805214,0.315188413900771
664,0,78,-1,il_57180,,,,0.828620122540793,0.0155872078806937
665,1,79,20,il_57190,35,79,0.0125770743267892,4.17178459083738,0.338975093547349
666,1,79,58,il_57190,207,79,0.013107126337471,4.17178459083738,0.338975093547349
667,1,79,112,il_57190,297,79,0.0141465180180773,4.17178459083738,0.338975093547349
668,1,80,21,il_58150,36,80,0.0756218694636045,1.58021538931492,0.0704604459996604
669,1,80,67,il_58150,232,81,0,1.58021538931492,0.0704604459996604
670,1,80,123,il_58150,309,80,0.0750222737590771,1.58021538931492,0.0704604459996604
671,1,80,141,il_58150,329,81,0,1.58021538931492,0.0704604459996604
672,1,81,67,il_58175,232,81,0,0.510612546922381,0.00612584894429207
673,1,81,141,il_58175,329,81,0,0.510612546922381,0.00612584894429207
674,1,82,110,il_59195,295,82,0.046110981367836,0.645567913871807,0.0126014850959405
675,1,83,67,il_60105,232,81,0,0.233250793193091,0.00206493804693118
676,1,83,141,il_60105,329,81,0,0.233250793193091,0.00206493804693118
677,1,84,67,il_60110,232,81,0,0.272071752553509,0.00218014456323899
678,1,84,141,il_60110,329,81,0,0.272071752553509,0.00218014456323899
679,0,85,-1,il_60140,,,,0.249338530859752,0.00196612407227243
680,0,86,-1,il_60150,,,,0.368548194340488,0.00444579090945139
681,1,87,32,il_60170,64,88,0.0443801022784009,0.339217772324614,0.00366482603456201
682,1,87,130,il_60170,316,88,0.042355841898411,0.339217772324614,0.00366482603456201
683,1,88,32,il_60190,64,88,0.0443801022784009,0.223202384733481,0.00137754268295585
684,1,88,130,il_60190,316,88,0.042355841898411,0.223202384733481,0.00137754268295585
685,1,89,39,il_7105,78,89,0.0794997820397683,0.653232791661648,0.0156959234393969
686,1,89,44,il_7105,99,89,0,0.653232791661648,0.0156959234393969
687,1,89,56,il_7105,205,89,0,0.653232791661648,0.0156959234393969
688,1,89,87,il_7105,269,42,0,0.653232791661648,0.0156959234393969
689,1,89,113,il_7105,298,42,0,0.653232791661648,0.0156959234393969
690,1,89,132,il_7105,318,89,0.0799088319951474,0.653232791661648,0.0156959234393969
691,1,89,133,il_7105,319,89,0,0.653232791661648,0.0156959234393969
692,1,89,138,il_7105,325,89,0,0.653232791661648,0.0156959234393969
693,1,90,34,il_8130,67,90,0,0.153064404042975,0.00119110345030986
694,1,90,131,il_8130,317,92,0,0.153064404042975,0.00119110345030986
695,1,91,34,il_8140,67,90,0,0.240526791464391,0.00209691283813527
696,1,91,53,il_8140,186,92,0,0.240526791464391,0.00209691283813527
697,1,91,131,il_8140,317,92,0,0.240526791464391,0.00209691283813527
698,1,91,136,il_8140,323,92,0,0.240526791464391,0.00209691283813527
699,1,92,6,il_8146,13,93,0.0446849328233126,1.57230148355352,0.0666998864955405
700,1,92,7,il_8146,16,92,0,1.57230148355352,0.0666998864955405
701,1,92,23,il_8146,42,92,0.0819208322564506,1.57230148355352,0.0666998864955405
702,1,92,24,il_8146,43,92,0.0883171987633216,1.57230148355352,0.0666998864955405
703,1,92,34,il_8146,67,90,0,1.57230148355352,0.0666998864955405
704,1,92,53,il_8146,186,92,0,1.57230148355352,0.0666998864955405
705,1,92,57,il_8146,206,62,0.0173037053596485,1.57230148355352,0.0666998864955405
706,1,92,64,il_8146,224,92,0.000261125267126888,1.57230148355352,0.0666998864955405
707,1,92,84,il_8146,257,62,0,1.57230148355352,0.0666998864955405
708,1,92,120,il_8146,305,93,0.0461444085647631,1.57230148355352,0.0666998864955405
709,1,92,121,il_8146,306,92,0,1.57230148355352,0.0666998864955405
710,1,92,122,il_8146,307,62,0.018954781463056,1.57230148355352,0.0666998864955405
711,1,92,125,il_8146,311,92,0.0814797688561453,1.57230148355352,0.0666998864955405
712,1,92,126,il_8146,312,92,0.0885891960746575,1.57230148355352,0.0666998864955405
713,1,92,131,il_8146,317,92,0,1.57230148355352,0.0666998864955405
714,1,92,136,il_8146,323,92,0,1.57230148355352,0.0666998864955405
715,1,92,140,il_8146,328,92,0.000261125267126888,1.57230148355352,0.0666998864955405
716,1,92,158,il_8146,366,62,0.0537425597603452,1.57230148355352,0.0666998864955405
717,1,92,159,il_8146,367,62,0.0548850538544441,1.57230148355352,0.0666998864955405
718,1,92,162,il_8146,380,62,0,1.57230148355352,0.0666998864955405
719,1,92,166,il_8146,443,62,0,1.57230148355352,0.0666998864955405
720,1,93,6,il_8155,13,93,0.0446849328233126,0.858753036031539,0.023710485746132
721,1,93,39,il_8155,78,89,0.0794997820397683,0.858753036031539,0.023710485746132
722,1,93,44,il_8155,99,89,0,0.858753036031539,0.023710485746132
723,1,93,53,il_8155,186,92,0,0.858753036031539,0.023710485746132
724,1,93,56,il_8155,205,89,0,0.858753036031539,0.023710485746132
725,1,93,120,il_8155,305,93,0.0461444085647631,0.858753036031539,0.023710485746132
726,1,93,132,il_8155,318,89,0.0799088319951474,0.858753036031539,0.023710485746132
727,1,93,133,il_8155,319,89,0,0.858753036031539,0.023710485746132
728,1,93,136,il_8155,323,92,0,0.858753036031539,0.023710485746132
729,1,93,138,il_8155,325,89,0,0.858753036031539,0.023710485746132
730,1,94,16,il_48188,29,38,0.000803957921902853,0.292252011977166,0.00203761003551929
731,1,94,18,il_48188,32,67,0.0169853608680921,0.292252011977166,0.00203761003551929
732,1,94,71,il_48188,240,38,0,0.292252011977166,0.00203761003551929
