datetime,Rains,stationId
2010-10-24T14:12:00+02:00,0.2,243
2010-10-24T14:13:00+02:00,0.3,243
2010-10-24T14:14:00+02:00,0.1,243
2010-10-24T15:01:00+02:00,-9999.0,243
2010-10-24T15:08:00+02:00,-9999.0,243
2010-10-24T15:09:00+02:00,-9999.0,243
2010-10-24T15:10:00+02:00,-9999.0,243
2010-10-29T18:16:00+02:00,0.1,243
2010-10-29T18:18:00+02:00,0.4,243
2010-10-29T18:19:00+02:00,0.1,243
2010-10-30T07:16:00+02:00,0.3,243
2010-10-30T07:17:00+02:00,1.2,243
2010-10-30T07:18:00+02:00,1.3,243
2010-10-30T07:19:00+02:00,0.5,243
2010-10-30T07:20:00+02:00,0.1,243
2010-10-30T08:00:00+02:00,0.1,243
2010-10-30T13:40:00+02:00,0.2,243
2010-10-30T13:41:00+02:00,0.3,243
2010-10-30T13:42:00+02:00,0.2,243
2010-10-30T13:43:00+02:00,0.2,243
2010-10-30T13:44:00+02:00,0.1,243
2010-10-30T13:45:00+02:00,0.1,243
2010-12-06T04:59:00+02:00,0.1,243
2010-12-06T05:01:00+02:00,0.1,243
2010-12-06T05:04:00+02:00,0.1,243
2010-12-06T05:27:00+02:00,0.1,243
2010-12-06T05:29:00+02:00,0.1,243
2010-12-06T05:30:00+02:00,0.1,243
2010-12-06T05:31:00+02:00,0.1,243
2010-12-06T05:32:00+02:00,0.1,243
2010-12-06T05:33:00+02:00,0.1,243
2010-12-06T05:34:00+02:00,0.4,243
2010-12-06T05:35:00+02:00,0.2,243
2010-12-06T05:36:00+02:00,0.1,243
2010-12-06T05:39:00+02:00,0.1,243
2010-12-06T05:42:00+02:00,0.1,243
2010-12-06T05:43:00+02:00,0.1,243
2010-12-06T05:44:00+02:00,0.1,243
2010-12-06T05:45:00+02:00,0.2,243
2010-12-06T05:46:00+02:00,0.9,243
2010-12-06T05:47:00+02:00,0.9,243
2010-12-06T05:48:00+02:00,0.3,243
2010-12-06T05:50:00+02:00,0.1,243
2010-12-06T05:51:00+02:00,0.1,243
2010-12-06T05:52:00+02:00,0.1,243
2010-12-06T05:53:00+02:00,0.1,243
2010-12-06T05:54:00+02:00,0.1,243
2010-12-06T05:56:00+02:00,0.1,243
2010-12-06T06:03:00+02:00,0.5,243
2010-12-06T06:04:00+02:00,0.9,243
2010-12-06T06:05:00+02:00,1.2,243
2010-12-06T06:06:00+02:00,0.3,243
2010-12-06T06:07:00+02:00,0.1,243
2010-12-06T06:08:00+02:00,0.1,243
2010-12-06T06:10:00+02:00,0.2,243
2010-12-06T06:11:00+02:00,0.7,243
2010-12-06T06:12:00+02:00,0.6,243
2010-12-06T06:13:00+02:00,0.4,243
2010-12-06T06:14:00+02:00,0.4,243
2010-12-06T06:15:00+02:00,0.3,243
2010-12-06T06:16:00+02:00,0.1,243
2010-12-06T06:17:00+02:00,0.1,243
2010-12-06T06:23:00+02:00,0.1,243
2010-12-06T06:27:00+02:00,0.1,243
2010-12-06T06:28:00+02:00,0.1,243
2010-12-06T06:29:00+02:00,0.1,243
2010-12-06T06:31:00+02:00,0.1,243
2010-12-06T06:33:00+02:00,0.1,243
2010-12-06T06:39:00+02:00,0.1,243
2010-12-11T13:39:00+02:00,0.1,243
2010-12-11T16:13:00+02:00,0.1,243
2010-12-11T17:31:00+02:00,0.1,243
2010-12-11T18:16:00+02:00,0.1,243
2010-12-11T19:23:00+02:00,0.1,243
2010-12-11T22:57:00+02:00,0.1,243
2010-12-11T23:04:00+02:00,0.1,243
2010-12-11T23:18:00+02:00,0.1,243
2010-12-11T23:19:00+02:00,0.1,243
2010-12-11T23:30:00+02:00,0.1,243
2010-12-12T00:00:00+02:00,0.1,243
2010-12-12T00:05:00+02:00,0.1,243
2010-12-12T00:06:00+02:00,0.1,243
2010-12-12T00:23:00+02:00,0.1,243
2010-12-12T00:37:00+02:00,0.1,243
2010-12-12T00:57:00+02:00,0.1,243
2010-12-12T01:10:00+02:00,0.1,243
2010-12-12T01:13:00+02:00,0.2,243
2010-12-12T01:14:00+02:00,0.1,243
2010-12-12T01:16:00+02:00,0.3,243
2010-12-12T01:24:00+02:00,0.1,243
2010-12-12T01:27:00+02:00,0.1,243
2010-12-12T01:40:00+02:00,0.1,243
2010-12-12T01:46:00+02:00,0.1,243
2010-12-12T01:54:00+02:00,0.1,243
2010-12-12T02:22:00+02:00,0.1,243
2010-12-12T02:48:00+02:00,0.1,243
2010-12-12T03:05:00+02:00,0.1,243
2010-12-12T03:21:00+02:00,0.1,243
2010-12-12T03:48:00+02:00,0.1,243
2010-12-12T04:03:00+02:00,0.1,243
2010-12-12T05:12:00+02:00,0.1,243
2010-12-12T06:02:00+02:00,0.1,243
2010-12-12T07:04:00+02:00,0.1,243
2010-12-12T07:16:00+02:00,0.1,243
2010-12-12T07:46:00+02:00,0.1,243
2010-12-12T08:01:00+02:00,0.1,243
2010-12-12T08:12:00+02:00,0.1,243
2010-12-12T09:10:00+02:00,0.1,243
2010-12-12T09:23:00+02:00,0.1,243
2010-12-12T09:45:00+02:00,0.1,243
2010-12-12T10:38:00+02:00,0.1,243
2010-12-12T13:46:00+02:00,0.1,243
2010-12-12T14:59:00+02:00,0.1,243
2010-12-12T15:01:00+02:00,0.1,243
2010-12-12T15:02:00+02:00,0.1,243
2010-12-12T15:05:00+02:00,0.1,243
2010-12-12T15:26:00+02:00,0.1,243
2010-12-12T15:28:00+02:00,0.1,243
2010-12-12T15:35:00+02:00,0.1,243
