datetime,Rains,stationId
2010-11-10T09:28:00+02:00,0.2,310
2010-11-10T10:22:00+02:00,-9999.0,310
2010-11-10T10:30:00+02:00,-9999.0,310
2010-11-10T11:06:00+02:00,1.8,310
2010-11-17T04:24:00+02:00,0.1,310
2010-12-06T04:18:00+02:00,0.5,310
2010-12-06T04:19:00+02:00,0.9,310
2010-12-06T04:20:00+02:00,1.3,310
2010-12-06T04:21:00+02:00,1.0,310
2010-12-06T04:22:00+02:00,0.8,310
2010-12-06T04:23:00+02:00,1.0,310
2010-12-06T04:24:00+02:00,1.3,310
2010-12-06T04:25:00+02:00,1.3,310
2010-12-06T04:26:00+02:00,0.8,310
2010-12-06T04:27:00+02:00,0.1,310
2010-12-06T04:29:00+02:00,0.1,310
2010-12-06T04:33:00+02:00,0.1,310
2010-12-06T04:35:00+02:00,0.1,310
2010-12-06T05:41:00+02:00,0.1,310
2010-12-06T05:46:00+02:00,0.1,310
2010-12-06T05:48:00+02:00,0.1,310
2010-12-06T05:51:00+02:00,0.1,310
2010-12-06T05:53:00+02:00,0.1,310
2010-12-06T06:13:00+02:00,0.1,310
2010-12-07T04:15:00+02:00,0.1,310
2010-12-07T05:52:00+02:00,0.1,310
2010-12-07T13:46:00+02:00,0.1,310
2010-12-07T13:50:00+02:00,0.1,310
2010-12-07T13:55:00+02:00,0.1,310
2010-12-07T14:01:00+02:00,0.1,310
2010-12-07T14:06:00+02:00,0.1,310
2010-12-07T14:09:00+02:00,0.1,310
2010-12-07T14:14:00+02:00,0.1,310
2010-12-07T14:21:00+02:00,0.1,310
2010-12-07T14:22:00+02:00,0.1,310
2010-12-07T14:23:00+02:00,0.1,310
2010-12-07T14:24:00+02:00,0.1,310
2010-12-07T14:26:00+02:00,0.1,310
2010-12-07T14:29:00+02:00,0.1,310
2010-12-07T14:32:00+02:00,0.1,310
2010-12-07T14:34:00+02:00,0.1,310
2010-12-07T14:46:00+02:00,0.1,310
2010-12-07T14:54:00+02:00,0.1,310
2010-12-07T14:56:00+02:00,0.1,310
2010-12-07T15:05:00+02:00,0.1,310
2010-12-07T15:20:00+02:00,0.1,310
2010-12-07T15:24:00+02:00,0.1,310
2010-12-07T15:26:00+02:00,0.1,310
2010-12-07T15:34:00+02:00,0.1,310
2010-12-10T14:55:00+02:00,1.4,310
2010-12-10T14:56:00+02:00,1.5,310
2010-12-10T14:57:00+02:00,1.6,310
2010-12-10T14:58:00+02:00,1.0,310
2010-12-10T14:59:00+02:00,1.1,310
2010-12-10T15:00:00+02:00,0.5,310
2010-12-10T15:01:00+02:00,0.3,310
2010-12-10T15:02:00+02:00,0.1,310
2010-12-10T15:11:00+02:00,0.1,310
2010-12-11T05:19:00+02:00,0.1,310
2010-12-11T05:26:00+02:00,0.1,310
2010-12-11T05:38:00+02:00,0.1,310
2010-12-11T05:43:00+02:00,0.1,310
2010-12-11T05:44:00+02:00,0.5,310
2010-12-11T05:45:00+02:00,0.8,310
2010-12-11T05:46:00+02:00,0.4,310
2010-12-11T05:47:00+02:00,1.8,310
2010-12-11T05:48:00+02:00,1.6,310
2010-12-11T05:49:00+02:00,0.4,310
2010-12-11T05:50:00+02:00,0.2,310
2010-12-11T05:59:00+02:00,0.1,310
2010-12-11T07:00:00+02:00,0.1,310
2010-12-11T07:19:00+02:00,0.2,310
2010-12-11T07:20:00+02:00,0.3,310
2010-12-11T07:24:00+02:00,0.1,310
2010-12-11T07:33:00+02:00,0.1,310
2010-12-11T07:41:00+02:00,0.1,310
2010-12-11T07:56:00+02:00,0.1,310
2010-12-11T09:07:00+02:00,0.1,310
2010-12-11T09:43:00+02:00,0.1,310
2010-12-11T10:00:00+02:00,0.6,310
2010-12-11T10:01:00+02:00,0.2,310
2010-12-11T10:02:00+02:00,0.2,310
2010-12-11T10:03:00+02:00,0.2,310
2010-12-11T10:04:00+02:00,0.1,310
2010-12-11T10:05:00+02:00,0.5,310
2010-12-11T10:06:00+02:00,0.5,310
2010-12-11T10:07:00+02:00,0.7,310
2010-12-11T10:08:00+02:00,0.4,310
2010-12-11T10:09:00+02:00,0.3,310
2010-12-11T10:10:00+02:00,0.2,310
2010-12-11T10:11:00+02:00,0.3,310
2010-12-11T10:12:00+02:00,0.9,310
2010-12-11T10:13:00+02:00,0.4,310
2010-12-11T10:14:00+02:00,0.2,310
2010-12-11T10:15:00+02:00,0.2,310
2010-12-11T10:16:00+02:00,0.4,310
2010-12-11T10:17:00+02:00,0.2,310
2010-12-11T10:18:00+02:00,0.2,310
2010-12-11T10:20:00+02:00,0.2,310
2010-12-11T10:22:00+02:00,0.1,310
2010-12-11T10:25:00+02:00,0.1,310
2010-12-11T10:46:00+02:00,0.1,310
2010-12-11T10:50:00+02:00,0.1,310
2010-12-11T10:51:00+02:00,0.6,310
2010-12-11T10:52:00+02:00,0.2,310
2010-12-11T11:54:00+02:00,0.1,310
2010-12-11T11:55:00+02:00,0.1,310
2010-12-11T11:57:00+02:00,0.1,310
2010-12-11T11:58:00+02:00,0.2,310
2010-12-11T11:59:00+02:00,0.1,310
2010-12-11T12:00:00+02:00,0.1,310
2010-12-11T12:01:00+02:00,0.6,310
2010-12-11T12:02:00+02:00,0.3,310
2010-12-11T12:05:00+02:00,0.1,310
2010-12-11T12:09:00+02:00,0.1,310
2010-12-11T12:11:00+02:00,0.2,310
2010-12-11T12:14:00+02:00,0.1,310
2010-12-11T12:19:00+02:00,0.4,310
2010-12-11T12:20:00+02:00,0.1,310
2010-12-11T12:21:00+02:00,0.2,310
2010-12-11T12:22:00+02:00,0.3,310
2010-12-11T12:23:00+02:00,0.1,310
2010-12-11T12:24:00+02:00,0.1,310
2010-12-11T12:25:00+02:00,0.1,310
2010-12-11T13:15:00+02:00,0.1,310
2010-12-11T13:26:00+02:00,0.1,310
2010-12-11T14:33:00+02:00,0.1,310
2010-12-11T14:35:00+02:00,0.4,310
2010-12-11T14:36:00+02:00,1.1,310
2010-12-11T14:37:00+02:00,0.1,310
