datetime,Rains,stationId
2010-10-10T23:04:00+02:00,0.1,304
2010-10-11T02:10:00+02:00,0.1,304
2010-11-08T13:12:00+02:00,-9999.0,304
2010-11-08T13:32:00+02:00,-9999.0,304
2010-11-08T13:33:00+02:00,-9999.0,304
2010-12-06T05:32:00+02:00,0.1,304
2010-12-06T05:37:00+02:00,0.1,304
2010-12-06T05:38:00+02:00,0.2,304
2010-12-06T05:39:00+02:00,0.1,304
2010-12-06T05:40:00+02:00,0.1,304
2010-12-06T05:41:00+02:00,0.1,304
2010-12-06T05:42:00+02:00,0.1,304
2010-12-06T05:43:00+02:00,0.1,304
2010-12-06T05:45:00+02:00,0.1,304
2010-12-06T05:46:00+02:00,0.1,304
2010-12-06T05:47:00+02:00,0.1,304
2010-12-06T05:48:00+02:00,0.1,304
2010-12-06T05:49:00+02:00,0.1,304
2010-12-06T05:51:00+02:00,0.1,304
2010-12-06T06:56:00+02:00,0.2,304
2010-12-06T06:57:00+02:00,0.2,304
2010-12-06T06:58:00+02:00,0.1,304
2010-12-06T07:00:00+02:00,0.1,304
2010-12-06T07:05:00+02:00,0.1,304
2010-12-06T07:54:00+02:00,0.1,304
2010-12-06T08:03:00+02:00,0.1,304
2010-12-06T08:18:00+02:00,0.1,304
2010-12-06T08:19:00+02:00,0.2,304
2010-12-06T08:25:00+02:00,0.1,304
2010-12-06T08:30:00+02:00,0.1,304
2010-12-06T08:31:00+02:00,0.2,304
2010-12-06T08:32:00+02:00,0.1,304
2010-12-06T08:33:00+02:00,0.1,304
2010-12-06T08:34:00+02:00,0.5,304
2010-12-06T08:35:00+02:00,0.2,304
2010-12-06T08:36:00+02:00,0.2,304
2010-12-06T08:37:00+02:00,0.3,304
2010-12-06T08:38:00+02:00,0.2,304
2010-12-06T08:39:00+02:00,0.3,304
2010-12-06T08:40:00+02:00,0.1,304
2010-12-06T08:41:00+02:00,0.2,304
2010-12-06T09:01:00+02:00,0.1,304
2010-12-07T11:21:00+02:00,0.1,304
2010-12-07T11:23:00+02:00,0.1,304
2010-12-07T11:27:00+02:00,0.1,304
2010-12-10T15:50:00+02:00,0.1,304
2010-12-10T16:13:00+02:00,0.1,304
2010-12-10T16:24:00+02:00,0.1,304
2010-12-11T10:53:00+02:00,0.1,304
2010-12-11T10:55:00+02:00,0.1,304
2010-12-11T10:58:00+02:00,0.1,304
2010-12-11T10:59:00+02:00,0.1,304
